'Green';'Copley';;'Hynes Convention Center';2.5
'Green';'Hynes Convention Center';;'Kenmore';5.5
'Green';'Kenmore';;'Fenway';6
'Green';'Fenway';;'Longwood';2
'Green';'Longwood';;'Brookline Village';2
'Green';'Brookline Village';;'Brookline Hills';2
'Green';'Brookline Hills';;'Beaconsfield';2
'Green';'Beaconsfield';;'Reservoir';2
'Green';'Reservoir';;'Chestnut Hill';2
'Green';'Chestnut Hill';;'Newton Centre';2
'Green';'Newton Centre';;'Newton Highlands';2
'Green';'Newton Highlands';;'Eliot';2
'Green';'Eliot';;'Waban';3
'Green';'Waban';;'Woodland';3
'Green';'Woodland';;'Riverside Terminal';3
'Green';'Kenmore';;'St. Marys Street';4.5
'Green';'St. Marys Street';;'Hawes Street';1.5
'Green';'Hawes Street';;'Kent Street';1.5
'Green';'Kent Street';;'Saint Paul Street';1.5
'Green';'Saint Paul Street';;'Coolidge Corner';1.5
'Green';'Coolidge Corner';;'Summit Ave';1.5
'Green';'Summit Ave';;'Brandon Hall';1.5
'Green';'Brandon Hall';;'Fairbanks Street';1.5
'Green';'Fairbanks Street';;'Washington Square';1.5
'Green';'Washington Square';;'Tappan Street';1.5
'Green';'Tappan Street';;'Dean Road';1.5
'Green';'Dean Road';;'Englewood Ave';1.5
'Green';'Englewood Ave';;'Cleveland Circle';1.5
'Green';'Kenmore';;'Blanford Street';5
'Green';'Blanford Street';;'Boston University East';1.5
'Green';'Boston University East';;'Boston University Central';1.5
'Green';'Boston University Central';;'Boston University West';1.5
'Green';'Boston University West';;'St. Paul Street';1.5
'Green';'St. Paul Street';;'Pleasant Steet';1.5
'Green';'Pleasant Steet';;'Babcock Street';1.5
'Green';'Babcock Street';;'Packards Corner';1.5
'Green';'Packards Corner';;'Harvard Ave';1.5
'Green';'Harvard Ave';;'Griggs Street';1.5
'Green';'Griggs Street';;'Allston Street';1.5
'Green';'Allston Street';;'Warren Street';1.5
'Green';'Warren Street';;'Washington Street';1.5
'Green';'Washington Street';;'Sutherland Road';1.5
'Green';'Sutherland Road';;'Chiswick Road';1.5
'Green';'Chiswick Road';;'Chestnut Hill Ave';1.5
'Green';'Chestnut Hill Ave';;'South Street';1
'Green';'South Street';;'Boston College';1
'Green';'North Station';'Orange';'North Station';3
'Green';'Haymarket';'Orange';'Haymarket';3
'Green';'Government Center';'Blue';'Government Center';2.5
'Green';'Park Street';'Red';'Park Street';2.5
